"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468368490335809536","b'"On December 7, Minister of Labour Seamus O\xe2\x80\x99Regan Jr. announced that the government will propose regulations under Part II of the Canada Labour Code to make vaccination mandatory in federally regulated workplaces by early 2022." One step closer to Austria. https://t.co/8BSGTvkBk3'","Tue Dec 07 23:55:03 +0000 2021","2","1"
"1468368475584286724","b'Our maps and charts show the spread of and vaccination rates against COVID-19 in Missouri and Illinois.\n\nhttps://t.co/Brf3bsUjDY'","Tue Dec 07 23:55:00 +0000 2021","1","1"
"1468368405992509443","b'Fascism in the guise of Health..!!!https://t.co/eeCJDZ65RR'","Tue Dec 07 23:54:43 +0000 2021","0","0"
"1468368328880234507","b"Before I went to bed this morning after night shift \xf0\x9f\xa5\xb1@ 11am. I woke up 9pm\xf0\x9f\x98\x9f I Booked my booster Jag in Rosyth Fife. On 21st December @ 11-44am   10 mins before. So I've had both vaccination my flu Jag &amp; shortly booster. I will be A-Ok for?\xf0\x9f\x8e\x84\xf0\x9f\xa5\x82\xf0\x9f\x8e\x81\xf0\x9f\x91\x8f\xf0\x9f\x92\xaa\xf0\x9f\x94\xa5\xf0\x9f\x92\x8b\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa5\xb0"","Tue Dec 07 23:54:25 +0000 2021","0","1"
"1468368319661191174","b'Active Covid cases in the south decrease in all regions but Lethbridge County, with only 20 new confirmations across the zone. Vaccination numbers for kids 5 to 11 are now included in daily updates at https://t.co/KAyBKQvSdr\n#Covid19AB'","Tue Dec 07 23:54:23 +0000 2021","0","0"
"1468368282398990347","b'It\xe2\x80\x99s @JPenaMelnyk defending the critical COVID 19 Testing, Contact Tracing and Vaccination Act of 2021 https://t.co/2AyXJ1TR7S'","Tue Dec 07 23:54:14 +0000 2021","1","14"
"1468368254364270596","b'Might first-hand experience of ill-health and economic hardship during the COVID-19 pandemic strengthen public support for vaccination and the reallocation of health sector funding towards health emergency preparedness in South ...  https://t.co/sf4IanL1b9 #medRxiv'","Tue Dec 07 23:54:07 +0000 2021","0","1"
"1468368245652549632","b'Huh. A stopped clock and all that...\n\n\xe2\x80\x9cIt\xe2\x80\x99s like when you\xe2\x80\x99re a kid and the teacher asks you to show your work,\xe2\x80\x9d Adalja said. \xe2\x80\x9cOftentimes, [public officials] didn\xe2\x80\x99t show their work."\n\nhttps://t.co/jJuBDhiMg2'","Tue Dec 07 23:54:05 +0000 2021","0","0"
"1468368240791359489","b'Coming up: APSA lecture from Professor Lisa @nissen_l about the pharmacy vaccination evolution and revolution, along with fantastic research presentations. Don\xe2\x80\x99t forget to visit the Sponsors section and earn tickets to win free registration to APSA2022 in Perth! https://t.co/MvzBVmnUWA'","Tue Dec 07 23:54:04 +0000 2021","1","9"
"1468368191458099209","b'The EU drug regulator gave its backing Tuesday to mixing different types of vaccines in initial vaccination and booster campaigns to battle the coronavirus.\nhttps://t.co/ScQv5aBnph'","Tue Dec 07 23:53:52 +0000 2021","5","4"
"1468368162756632579","b'Unvaccinated people rejoicing over the news of herd immunity achieved due to - you guessed it - VACCINATION.\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x84\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'","Tue Dec 07 23:53:45 +0000 2021","0","0"
"1468367996993388545","b'If you or anyone you know is having trouble adding their proof of vaccination to either Google Pay or Apple Wallet, I highly recommend this website. Just walked my parents through it https://t.co/4L8MmZEjdU'","Tue Dec 07 23:53:06 +0000 2021","0","1"
"1468367941389406218","b'Kenya Receives 4.6 Million Covid-19 Doses From Germany And Argentina - \nOn Monday night, the ongoing Covid-19 vaccination in Kenya received a boost after the country received 4.6 million doses from Germany and Argentina.\n - https://t.co/L8WxjsNYRK\n#Argentina #COVID-19 https://t.co/FR70mOuwPM'","Tue Dec 07 23:52:52 +0000 2021","0","0"
"1468367923890868229","b"Via @ShamsCharania: NBA players who are unvaccinated are subject to fines, suspension or reduced pay for missing games in Toronto under the Canadian government's upcoming vaccination requirement for travelers.  https://t.co/fGOQkIGo6o"","Tue Dec 07 23:52:48 +0000 2021","0","0"
"1468367907264647168","b'New preprint from @sigallab reports a 41-fold decrease in antibody neutralization of #Omicron elicited by the #Pfizer vaccine: https://t.co/WlhyiG2qss\n\nThose with previous infection followed by vaccination had better neutralization, underscoring the need to accelerate boosters. https://t.co/LJJdj9VEmI'","Tue Dec 07 23:52:44 +0000 2021","8","15"
"1468367888360878081","b'Covid-19 vaccinations are recommended in pregnancy to protect you and your baby from serious illness. Please tell the vaccination team that you are pregnant so this can be recorded. #ReadyforParenthood \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/4MFH62gP4S #COVID19  #vaccination https://t.co/d3Q6OANAFT'","Tue Dec 07 23:52:40 +0000 2021","0","0"
"1468367871948509184","b'Get your vaccination here! Anyone 5-11 - clinic \nhttps://t.co/JQU5u4QxtA'","Tue Dec 07 23:52:36 +0000 2021","0","2"
"1468367843892686851","b"2,185 California medical organizations have already received about $29.6 million from #CalVaxGrant to help cover costs associated w/ serving as a #COVID19 vaccination site. There's about $10.4 million left &amp; applications. Apply today: https://t.co/5vdVMDtrTQ! https://t.co/e9LbE6FTBv"","Tue Dec 07 23:52:29 +0000 2021","0","1"
"1468367829640617989","b'2020 was sit that ass down season.. 2021 was ive fallen but im getting up season.. &amp; 2022 boutta be WE MADE IT season.. we\xe2\x80\x99ve all learned something valuable from this pandemic &amp; vaccination era.. this new decade came in crazy but we got this moving forward.. STAY UP YALL \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x92\x9c\xf0\x9f\x98\x8c'","Tue Dec 07 23:52:26 +0000 2021","0","0"
"1468367769926516738","b'Australia\xe2\x80\x99s 2021 Google search year in review: sport, Covid news and home DIY dominate - As Australia\xe2\x80\x99s vaccination \xe2\x80\x9cstrollout\xe2\x80\x9d gathered pace in the second half of 2021, people searched how to get their vaccination certi... - https://t.co/zT7EvAqAsK https://t.co/1dhV3kKxTp'","Tue Dec 07 23:52:11 +0000 2021","0","0"
"1468367755791405059","b'German man suspected of killing family and himself over fake vaccination certificate https://t.co/L44GjfkrZ5 via @CTVNews #Germany #COVID19 #COVID_19 #COVIDVaccination #COVID19Vaccination #VaccineMandate #VaccinationMandate #VaccineMandates #VaccinationMandates #Germany'","Tue Dec 07 23:52:08 +0000 2021","0","0"
"1468367717874950146","b'Germany Treats Natural Immunity the Same as Vaccination https://t.co/Ry2m6zJSZ4 https://t.co/fHSIWkf18g'","Tue Dec 07 23:51:59 +0000 2021","0","0"
